feature,split,count,missing_count,nan_count,inf_count,mean,std,min,p25,median,p75,max,variance,is_constant
h__time__mean,train,1185,0,0,0,0.0015883028318478378,0.02325722052999824,-0.08290269623168503,-0.013772780937944921,1.6249706016463526e-05,0.016239655565597998,0.07953440355855548,0.0005408983067809716,False
h__time__std,train,1185,0,0,0,1.1735723187359135,1.295108038291095,0.3381267485237921,0.36734293794535483,0.4884896222897658,1.518132901878244,7.66437391082496,1.6773048308462084,False
h__time__rms,train,1185,0,0,0,1.1741431253628112,1.2948004326247786,0.3381332623511846,0.3683828485432685,0.48854509141417835,1.5181682828767582,7.6643835789634736,1.676508160325314,False
h__time__mean_abs,train,1185,0,0,0,0.915213740355318,1.0015537647019845,0.269910242202214,0.29398143492521445,0.3886581180387633,1.1101987349595408,5.458426854392431,1.0031099435887183,False
h__time__ptp,train,1185,0,0,0,10.942557795641292,11.892476994771794,2.608656883239746,3.0506491661071777,4.150760173797607,16.692590713500977,88.04129600524902,141.43100907117636,False
h__time__skewness,train,1185,0,0,0,-0.07256867573055513,0.1555864457914671,-0.7972286532874887,-0.04746746729557939,-0.016572101977218923,0.0011134661750028382,0.15595646201759844,0.024207142114021134,False
h__time__kurtosis,train,1185,0,0,0,0.3852174952886018,0.6425886911995038,-0.7057020611266109,-0.003229358346408695,0.04281771391189437,0.6092727814916246,4.8461597255641164,0.4129202260574913,False
h__time__crest_factor,train,1185,0,0,0,4.9601468092812775,1.1499248793185268,3.370567634942082,4.2141842877703555,4.563796528988879,5.331420444928204,13.319784079841739,1.3223272280757283,False
h__time__impulse_factor,train,1185,0,0,0,6.313529765053873,1.5418170468880497,4.098405846058477,5.283587244248625,5.7323026838032005,6.91171557964098,17.628833178020244,2.3771998060745863,False
h__time__clearance_factor,train,1185,0,0,0,7.508687377197905,1.8787570565357998,4.757547883318413,6.235016968494417,6.77717543385657,8.350468125603866,21.236531930774312,3.5297280774830626,False
v__time__mean,train,1185,0,0,0,-0.001246862350939045,0.023850960593287125,-0.1876566222956546,-0.014247717415741545,-0.00046142249174440514,0.012845144780094658,0.08226741624446164,0.0005688683212225353,False
v__time__std,train,1185,0,0,0,1.564036571814593,1.6719209637290033,0.44921967755424935,0.4849880373819327,0.6937429078159421,1.8658634772425116,6.933205053463979,2.795319708956519,False
v__time__rms,train,1185,0,0,0,1.5643799098012008,1.671770327445548,0.44923342414173867,0.48542128268929,0.6943909925549792,1.8658657693041278,6.933222491784991,2.794816027727395,False
v__time__mean_abs,train,1185,0,0,0,1.2465046016191597,1.3321222175351164,0.3580122072098073,0.38744678550562583,0.554470087093479,1.4970381184514292,5.406781626115287,1.7745496024506762,False
v__time__ptp,train,1185,0,0,0,12.840902835507936,13.00681681991289,3.4334540367126465,4.020953178405762,5.6870341300964355,15.778040885925293,65.06128311157227,169.17728378676887,False
v__time__skewness,train,1185,0,0,0,-0.0035920073308961325,0.10625381958850862,-0.3466575988453223,-0.04642810364887332,-0.007789553669935476,0.025247431328038725,0.4560350477411001,0.011289874177147339,False
v__time__kurtosis,train,1185,0,0,0,0.10982346861979356,0.36600321840831695,-0.6508000677028178,-0.0418091607620914,0.017391929350841107,0.14539685701673521,3.3599262731378365,0.13395835588524616,False
v__time__crest_factor,train,1185,0,0,0,4.583281137018385,1.012154305209602,2.9119888454165377,4.047382468222308,4.340401737400903,4.7506873870342154,12.066560203591543,1.0244563375543323,False
v__time__impulse_factor,train,1185,0,0,0,5.764426787525457,1.3187646712262004,3.5585424559264873,5.07258023471567,5.446136450505964,5.988485939156951,15.498899464842975,1.7391402580743485,False
v__time__clearance_factor,train,1185,0,0,0,6.81221487425707,1.5838616733355722,4.108661178385065,5.987296411861252,6.423080830511505,7.096820150812782,18.427126746576203,2.5086178002613586,False
mag__time__mean,train,1185,0,0,0,1.709268938550661,1.8275295664908495,0.5029761007709854,0.539533607939684,0.7050786040484361,2.0345865805429706,8.350250012989026,3.339864316398232,False
mag__time__std,train,1185,0,0,0,0.9666091820951,1.049486940117016,0.2688636082490763,0.2897637006375068,0.3951387289479688,1.2473744807790672,5.442357169728994,1.101422837476177,False
mag__time__rms,train,1185,0,0,0,1.9644433443844627,2.106699578910733,0.570806748088086,0.6129176921674372,0.8096535089713977,2.391704767820335,9.967242690048428,4.4381831157826594,False
mag__time__mean_abs,train,1185,0,0,0,1.709268938550661,1.8275295664908495,0.5029761007709854,0.539533607939684,0.7050786040484361,2.0345865805429706,8.350250012989026,3.339864316398232,False
mag__time__ptp,train,1185,0,0,0,7.637156123145491,8.086457075466855,1.7965241451343676,2.185882126783341,3.066563020034383,10.36147586563929,54.66698240845537,65.39078803336795,False
mag__time__skewness,train,1185,0,0,0,0.8774092800257514,0.2310910898573203,0.3714111072327859,0.7227759467864884,0.7930827129478863,0.9677881942864033,2.073355782049815,0.053403091811444085,False
mag__time__kurtosis,train,1185,0,0,0,1.1708714892789156,1.2846961348279258,-0.5305998933455465,0.4903670940223739,0.6702948419700037,1.269629009514321,15.359861333108732,1.6504441588418122,False
mag__time__crest_factor,train,1185,0,0,0,3.9700285635798847,0.9447708296624352,2.6253789596289026,3.415152130071461,3.684076399344435,4.148664770390542,10.771847471346994,0.8925919205810461,False
mag__time__impulse_factor,train,1185,0,0,0,4.552696043477207,1.1232080069176953,2.878401042299001,3.8821090135940897,4.206628225018735,4.814078129538692,12.590696523383736,1.2615962268040215,False
mag__time__clearance_factor,train,1185,0,0,0,4.949942760702614,1.2406175172100484,3.036158150101588,4.203862487034772,4.571573179167524,5.252405574991675,13.772920197052136,1.5391318240084249,False
h__spectral__centroid,train,1185,0,0,0,3405.047953748834,884.8999377241425,1544.3193622277488,3011.6243506341752,3284.1008624580404,3562.5210008284885,5726.156542686916,783047.8997841914,False
h__spectral__bandwidth,train,1185,0,0,0,3335.522648923893,463.4358080651405,1932.0685663306674,3164.6369641053475,3382.733690351237,3535.55441279744,4118.278921140386,214772.74819698976,False
h__spectral__rms_frequency,train,1185,0,0,0,4779.337691165799,935.849769245333,2473.420958420657,4418.463529545497,4732.246536860708,5047.401013899218,6718.714592219679,875814.7905965431,False
h__spectral__peak_frequency,train,1185,0,0,0,950.0158227848101,461.7182003263045,36.71875,699.21875,946.09375,1514.84375,1642.1875,213183.69651256144,False
h__spectral__entropy,train,1185,0,0,0,0.7490512599835671,0.09037334026608868,0.32283277095046375,0.7441113863839478,0.7725178696987093,0.7891268405904156,0.8962795438596084,0.008167340630850244,False
